iter,clap,score,lead_cutoff_hz,lead_gain,pad_cutoff_slider,pad_gain,hihat_gain,bass_cutoff_g1,reverb_room,reverb_wet,sidechain_depth,gain_kick,gain_bass,gain_pluck,kick_decay_s,kick_pitch_floor,hihat_decay_s
2205,0.61216,0.61216,11980.25903,0.26605,0.88624,4.98827,2.86639,0.67434,0.58971,0.36647,0.37065,0.78655,0.16985,0.01815,0.49572,56.17815,0.00562
2206,0.6271,0.6271,11965.2684,0.26358,0.87565,4.96543,2.77366,0.66768,0.60595,0.3567,0.36166,0.7633,0.15477,0.0329,0.47796,53.39745,0.00538
2207,0.61438,0.61438,11963.84737,0.26261,0.88041,4.98666,2.76697,0.67748,0.58623,0.35574,0.38791,0.77798,0.18133,0.03048,0.48101,55.19674,0.00527
2208,0.61881,0.61881,11706.61154,0.22561,0.88228,4.91321,2.91213,0.64903,0.59058,0.359,0.36034,0.77126,0.16215,0.03841,0.49064,56.05343,0.00547
2209,0.61776,0.61776,11985.06605,0.23762,0.87427,4.94855,2.76552,0.66721,0.58733,0.33698,0.36282,0.76801,0.15009,0.02252,0.47033,54.57237,0.0053
2210,0.59932,0.59932,11982.45035,0.28957,0.89209,4.86505,2.87295,0.69554,0.61692,0.3621,0.33215,0.77859,0.15439,0.0208,0.49291,54.10796,0.00609
2211,0.61565,0.61565,11983.02524,0.26075,0.89482,4.76451,2.7823,0.65242,0.68806,0.36337,0.32323,0.78235,0.16476,0.02201,0.49317,53.65764,0.005
2212,0.63273,0.63273,11985.68922,0.2765,0.89744,4.88227,2.81536,0.68019,0.60496,0.35501,0.34752,0.77524,0.16313,0.02454,0.49553,53.55654,0.00555
2213,0.61562,0.61562,11913.74203,0.25288,0.88726,4.97135,2.72407,0.65183,0.63066,0.35941,0.36695,0.77916,0.1517,0.01998,0.46366,53.1437,0.005
2214,0.61821,0.61821,11932.10917,0.26281,0.88963,4.92197,2.87962,0.68753,0.59635,0.36076,0.34141,0.78486,0.15,0.02031,0.47432,52.97662,0.00535
2215,0.60376,0.60376,11909.82112,0.2429,0.89213,4.85132,2.8249,0.68206,0.6219,0.37432,0.37097,0.77228,0.16317,0.02755,0.49104,54.03178,0.00638
2216,0.61924,0.61924,11866.83524,0.25915,0.8691,4.83584,2.92048,0.66147,0.59655,0.35877,0.3471,0.76938,0.15048,0.01882,0.48244,55.4403,0.00526
2217,0.62231,0.62231,11990.30335,0.27196,0.88657,4.92913,2.80468,0.6826,0.581,0.3514,0.31133,0.73979,0.15762,0.02559,0.48608,55.01323,0.00515
2218,0.63073,0.63073,11959.20907,0.25866,0.89617,4.80362,2.88378,0.65825,0.63962,0.37058,0.33667,0.78222,0.15954,0.01235,0.4949,53.29567,0.00516
2219,0.62045,0.62045,11536.74059,0.26123,0.88187,4.89581,2.79214,0.67403,0.5179,0.33619,0.33639,0.75636,0.15015,0.02066,0.48193,53.12968,0.00625
2220,0.61952,0.61952,11805.1952,0.2363,0.8881,4.89426,2.79989,0.65452,0.5938,0.36313,0.39149,0.73515,0.15018,0.03495,0.48043,54.62256,0.00593
2221,0.61636,0.61636,11978.64165,0.28458,0.89716,4.79337,2.79184,0.68219,0.63568,0.35093,0.3574,0.79475,0.16197,0.02069,0.48984,54.76988,0.005
2222,0.61691,0.61691,11957.0548,0.26374,0.89333,4.71332,2.89461,0.67404,0.59963,0.34882,0.3233,0.79361,0.15051,0.01357,0.4943,53.85357,0.00629
2223,0.62313,0.62313,11867.11898,0.26763,0.89955,4.95421,2.8167,0.68169,0.59107,0.35203,0.35784,0.78748,0.15024,0.0247,0.48255,53.41261,0.00542
2224,0.60053,0.60053,11369.30152,0.25637,0.88186,4.66958,2.91395,0.68051,0.524,0.34564,0.32358,0.7537,0.15,0.02716,0.47452,54.04783,0.00712
2225,0.6222,0.6222,10738.80044,0.22548,0.89764,4.80751,2.88957,0.67854,0.57738,0.3541,0.32711,0.79389,0.16455,0.01553,0.49771,53.2676,0.00504
2226,0.62659,0.62659,11995.96704,0.27707,0.89564,4.88273,2.90574,0.66356,0.63642,0.38675,0.33258,0.7814,0.15267,0.01692,0.49871,54.5435,0.00558
2227,0.61864,0.61864,11991.9795,0.27117,0.89871,4.89867,2.80388,0.69889,0.60381,0.35669,0.33465,0.79289,0.17825,0.01148,0.49281,52.25017,0.00523
2228,0.60927,0.60927,11921.66483,0.26173,0.89598,4.82064,2.9732,0.64438,0.64493,0.36357,0.34008,0.75153,0.15279,0.02557,0.49691,54.59441,0.00529
2229,0.61836,0.61836,11994.53804,0.26381,0.87811,4.87627,2.87748,0.66436,0.58445,0.3659,0.32611,0.76311,0.15432,0.01735,0.49274,54.05683,0.00617
2230,0.59626,0.59626,11989.40219,0.28108,0.8869,4.83257,2.69303,0.70091,0.53641,0.35049,0.32599,0.75548,0.16823,0.02502,0.48911,54.01952,0.0052
2231,0.59247,0.59247,11839.05768,0.27949,0.9,4.73545,2.86843,0.68749,0.61716,0.37145,0.30272,0.7984,0.16717,0.00929,0.49647,52.9672,0.00515
2232,0.63281,0.63281,11978.27699,0.25768,0.89798,4.88949,2.85588,0.66148,0.58867,0.34297,0.33914,0.78611,0.15522,0.01133,0.48755,54.53258,0.00541
2233,0.60859,0.60859,11870.16159,0.23309,0.89076,4.76618,2.89639,0.64861,0.60551,0.35713,0.34527,0.74429,0.15132,0.01711,0.47725,55.31242,0.00575
2234,0.62819,0.62819,11934.58021,0.2697,0.89989,4.86462,2.7596,0.68198,0.60825,0.36348,0.31952,0.7977,0.16812,0.01074,0.49409,53.45381,0.00528
2235,0.63293,0.63293,11887.00644,0.24937,0.89406,4.91599,2.88869,0.66234,0.62283,0.36432,0.33673,0.7927,0.15577,0.01707,0.49935,52.66347,0.00523
2236,0.63081,0.63081,11794.50487,0.25197,0.86077,4.88662,2.87688,0.6445,0.64474,0.36564,0.31209,0.75962,0.15029,0.01686,0.49496,54.83077,0.00538
2237,0.61124,0.61124,11989.5069,0.27188,0.89999,4.8737,2.7615,0.69129,0.56774,0.35543,0.31438,0.78409,0.15888,0.00997,0.49025,53.90716,0.00522
2238,0.60424,0.60424,10666.80549,0.2222,0.89614,4.7728,2.91541,0.70107,0.55234,0.35777,0.34363,0.797,0.15807,0.01705,0.48624,54.00827,0.00606
2239,0.62393,0.62393,11820.20024,0.2757,0.88869,4.99999,2.99027,0.67942,0.5589,0.36532,0.34682,0.78244,0.17463,0.01573,0.49867,54.16763,0.0051
2240,0.63115,0.63115,11950.76425,0.25146,0.89995,4.88367,2.91265,0.6904,0.59395,0.35067,0.32322,0.78612,0.16771,0.00904,0.49045,53.47723,0.00565
2241,0.61916,0.61916,11538.53698,0.25373,0.88704,4.7279,2.68251,0.68272,0.63109,0.35946,0.31983,0.79594,0.16361,0.01499,0.48037,53.03815,0.00513
2242,0.62514,0.62514,11395.59303,0.23509,0.89889,4.89975,2.96942,0.68691,0.60319,0.35163,0.3192,0.7955,0.15957,0.00585,0.49953,52.29346,0.00507
2243,0.62104,0.62104,11902.5081,0.23166,0.8923,4.78121,2.99084,0.65425,0.58676,0.36059,0.31169,0.7905,0.15548,0.01007,0.49313,53.19994,0.00648
2244,0.60969,0.60969,11999.99895,0.26399,0.89731,4.98024,2.82932,0.69287,0.60316,0.35701,0.33347,0.79545,0.15323,0.01133,0.49566,53.60412,0.00546
2245,0.62772,0.62772,11809.12901,0.26632,0.88133,4.88794,2.9621,0.63291,0.67256,0.36717,0.33096,0.79756,0.17915,0.02674,0.49593,53.10796,0.00527
2246,0.61699,0.61699,11677.69286,0.2357,0.89407,4.80475,2.96501,0.64817,0.59479,0.35947,0.31091,0.76848,0.1573,0.0157,0.49962,53.70548,0.00605
2247,0.62695,0.62695,11895.06837,0.24256,0.89997,4.96481,2.88917,0.69458,0.62151,0.37415,0.33317,0.79515,0.17198,0.01282,0.49628,53.97773,0.00508
2248,0.61985,0.61985,11883.12071,0.25595,0.89481,4.96536,2.85472,0.66993,0.60683,0.34342,0.32708,0.79719,0.15045,0.0185,0.48516,52.54402,0.00508
2249,0.60878,0.60878,11939.22318,0.25538,0.88044,4.71496,2.99975,0.68055,0.64131,0.3757,0.3034,0.79921,0.15636,0.00705,0.49999,53.77583,0.00542
2250,0.62667,0.62667,11984.26284,0.23641,0.89247,4.92165,2.77966,0.65439,0.63419,0.3614,0.35042,0.78067,0.16637,0.02582,0.49899,52.08264,0.00527
2251,0.61817,0.61817,11913.15762,0.25154,0.89835,4.99648,2.99372,0.66578,0.6291,0.35122,0.35947,0.79151,0.18937,0.00948,0.49916,53.78056,0.00504
2252,0.61591,0.61591,11923.43264,0.26698,0.88913,4.97298,2.92129,0.64522,0.65089,0.376,0.33052,0.79224,0.2092,0.02075,0.4889,54.39001,0.00507
2253,0.62434,0.62434,11945.06635,0.27467,0.89606,4.95783,2.89908,0.68421,0.66898,0.37228,0.33682,0.79608,0.19365,0.01149,0.49453,53.35893,0.00503
2254,0.6165,0.6165,11940.50033,0.23383,0.88673,4.81585,2.79956,0.65094,0.65821,0.37761,0.33599,0.79638,0.17068,0.02506,0.49945,52.47512,0.00506
2255,0.62858,0.62858,11993.74596,0.23895,0.88866,4.82435,2.95498,0.64919,0.64996,0.36576,0.32773,0.79035,0.16671,0.02097,0.49946,54.46231,0.00501
2256,0.62448,0.62448,11989.63099,0.25651,0.89314,4.81069,2.9588,0.66765,0.65706,0.36525,0.3105,0.79883,0.15788,0.01195,0.49548,52.92085,0.00513
2257,0.62684,0.62684,11985.14931,0.22389,0.89207,4.78931,2.90263,0.64472,0.67814,0.37028,0.33745,0.79928,0.17795,0.01644,0.49993,53.83775,0.00505
2258,0.61308,0.61308,11969.54138,0.23408,0.88253,4.90403,2.99414,0.65393,0.63397,0.37133,0.32971,0.79434,0.15005,0.01464,0.49601,53.04143,0.00551
2259,0.61375,0.61375,11873.19766,0.24316,0.89197,4.91759,2.97063,0.65416,0.64039,0.36087,0.3261,0.77671,0.15126,0.01316,0.4857,52.90278,0.00502
2260,0.61735,0.61735,11951.4551,0.23331,0.89973,4.85328,2.9092,0.64639,0.68439,0.37288,0.32713,0.79881,0.19415,0.02529,0.49969,54.11431,0.005
2261,0.62596,0.62596,11252.92535,0.25932,0.89993,4.87138,2.99818,0.62859,0.70266,0.38203,0.33182,0.79604,0.16663,0.01554,0.49741,54.35858,0.005
2262,0.62533,0.62533,11882.08051,0.24759,0.89153,4.98345,2.79251,0.65959,0.61055,0.34271,0.35812,0.79492,0.16759,0.01525,0.49083,53.83488,0.00504
2263,0.61993,0.61993,11588.27294,0.24218,0.89974,4.8928,2.96008,0.65874,0.64152,0.37832,0.34784,0.78799,0.15601,0.02432,0.49894,52.70951,0.0052
2264,0.60582,0.60582,11779.93004,0.2228,0.8918,4.71336,2.90605,0.66281,0.64334,0.36249,0.32026,0.79411,0.17492,0.02381,0.49231,54.25239,0.005
2265,0.60884,0.60884,11999.97604,0.24222,0.89657,4.90565,2.91273,0.66037,0.64826,0.35708,0.35215,0.78774,0.15669,0.01085,0.49881,54.17772,0.00507
2266,0.62858,0.62858,11900.7878,0.22982,0.89133,4.90973,2.94904,0.65622,0.65921,0.3734,0.34255,0.78763,0.16473,0.01987,0.49926,54.35559,0.00501
2267,0.63006,0.63006,11983.09573,0.25005,0.8673,4.84232,2.98049,0.64747,0.62199,0.3567,0.32657,0.79943,0.18378,0.01259,0.49951,54.5016,0.00505
2268,0.62432,0.62432,11499.59909,0.23167,0.89948,4.84884,2.98116,0.61432,0.71103,0.38329,0.3525,0.79855,0.16861,0.01278,0.49376,55.46788,0.00504
2269,0.62744,0.62744,11999.32696,0.21629,0.9,4.82475,2.95764,0.61742,0.66454,0.36769,0.33128,0.79419,0.17685,0.01175,0.49978,54.22712,0.00562
2270,0.62274,0.62274,11954.00569,0.23431,0.89476,4.89454,2.95781,0.64595,0.66383,0.37868,0.3385,0.79718,0.15866,0.01056,0.49591,52.1107,0.00524
2271,0.63659,0.63659,11575.20333,0.26147,0.89995,4.99183,2.85623,0.66135,0.6743,0.37793,0.34672,0.7988,0.18425,0.02846,0.49974,54.97001,0.00507
2272,0.60966,0.60966,11911.13204,0.23341,0.8854,4.87083,2.9425,0.62548,0.69671,0.38857,0.35282,0.77897,0.16536,0.01864,0.5,54.94831,0.00526
2273,0.64765,0.64765,11967.56654,0.25889,0.89999,4.89213,2.93124,0.65412,0.66826,0.37914,0.32136,0.79914,0.1759,0.01854,0.49994,53.0865,0.00532
2274,0.61217,0.61217,11897.81614,0.24255,0.89238,4.95128,2.83056,0.66515,0.63772,0.36268,0.33107,0.79938,0.19948,0.03405,0.5,55.36427,0.00513
2275,0.60872,0.60872,11998.60975,0.24057,0.89041,4.95948,2.94353,0.64032,0.66744,0.36489,0.3481,0.7978,0.16677,0.02383,0.49806,54.83767,0.005
2276,0.62924,0.62924,11994.27417,0.24303,0.8919,4.93794,2.96635,0.64148,0.65,0.37295,0.32658,0.79485,0.17949,0.03198,0.49759,55.56923,0.00503
2277,0.61697,0.61697,11949.31857,0.2522,0.89501,4.96909,2.95053,0.67047,0.6534,0.37089,0.32988,0.79986,0.17804,0.01273,0.49748,53.01597,0.00505
2278,0.62295,0.62295,11978.28442,0.24199,0.88925,4.93384,2.90447,0.63905,0.61872,0.37236,0.31961,0.7823,0.17884,0.01988,0.49999,54.66732,0.00504
2279,0.61978,0.61978,11928.95297,0.2766,0.89729,4.91167,2.91354,0.66476,0.59912,0.36503,0.3162,0.7943,0.17641,0.01997,0.4992,55.18373,0.00542
2280,0.64122,0.64122,11950.47237,0.2281,0.89698,4.91674,2.96242,0.63413,0.68944,0.36813,0.34026,0.79013,0.17301,0.02129,0.49548,55.29115,0.005
2281,0.63267,0.63267,11928.34434,0.23958,0.89913,4.74198,2.88723,0.6401,0.69444,0.37407,0.32432,0.79943,0.16834,0.03095,0.49703,53.40486,0.00514
2282,0.62677,0.62677,11729.07,0.25499,0.89849,4.88742,2.96891,0.64992,0.69222,0.37105,0.3245,0.8,0.16412,0.01936,0.49871,52.94346,0.005
2283,0.62293,0.62293,11787.02624,0.27969,0.89921,4.85179,2.98257,0.64482,0.67788,0.38244,0.30999,0.79917,0.19816,0.01805,0.49352,54.81549,0.00513
2284,0.63969,0.63969,11965.15397,0.25435,0.89745,4.93446,2.95589,0.66081,0.62172,0.36527,0.32464,0.79141,0.1669,0.01518,0.49466,55.63561,0.00505
2285,0.61352,0.61352,11781.28612,0.25545,0.89507,4.96905,2.90706,0.64357,0.64523,0.38283,0.33462,0.78117,0.16418,0.0296,0.49986,54.68082,0.00547
2286,0.61151,0.61151,11732.59247,0.25434,0.8926,4.87532,2.99334,0.64114,0.68233,0.37373,0.3205,0.79615,0.18146,0.01476,0.48917,54.0821,0.00538
2287,0.61388,0.61388,11993.29199,0.25116,0.89935,4.82795,2.863,0.6338,0.66766,0.36568,0.32921,0.79308,0.16694,0.02255,0.49779,52.96612,0.00572
2288,0.63252,0.63252,11758.89116,0.24949,0.89982,4.98284,2.96855,0.64627,0.6823,0.3842,0.34676,0.79603,0.17175,0.02837,0.49989,54.01087,0.00521
2289,0.62363,0.62363,11900.10917,0.23612,0.89741,4.908,2.9754,0.64815,0.6713,0.37638,0.34892,0.79648,0.16969,0.02761,0.49999,54.0036,0.00512
2290,0.62337,0.62337,11944.89229,0.24274,0.89987,4.96731,2.98704,0.62985,0.67722,0.37208,0.33082,0.79347,0.17184,0.01669,0.49997,54.83247,0.00501
2291,0.62621,0.62621,11813.15495,0.25086,0.87865,4.86419,2.93069,0.63533,0.63691,0.36181,0.33375,0.7865,0.16349,0.03559,0.49594,55.31672,0.00553
2292,0.60328,0.60328,11944.31401,0.24079,0.89486,4.87446,2.8841,0.64338,0.6766,0.36432,0.32734,0.79212,0.15529,0.02642,0.49984,54.28105,0.0051
2293,0.62697,0.62697,11963.51524,0.22601,0.89886,4.91739,2.91758,0.64302,0.63773,0.36411,0.3365,0.7896,0.16049,0.02092,0.49284,54.59057,0.00505
2294,0.6292,0.6292,11586.75174,0.25131,0.89892,4.87551,2.90488,0.65252,0.69339,0.37824,0.34162,0.79861,0.17281,0.01912,0.49999,53.51515,0.00501
2295,0.62102,0.62102,11978.34082,0.24345,0.89664,4.89587,2.99979,0.62698,0.65949,0.3778,0.32486,0.78825,0.16022,0.02082,0.49811,54.75609,0.00514
2296,0.60815,0.60815,11218.40372,0.26533,0.89307,4.81079,2.87193,0.65788,0.73212,0.39441,0.31588,0.79784,0.19664,0.01932,0.4998,54.2204,0.00502
2297,0.62374,0.62374,11663.21263,0.24845,0.89976,4.9377,2.91765,0.65217,0.68592,0.38434,0.34611,0.79712,0.17265,0.02217,0.49962,53.65394,0.00503
2298,0.626,0.626,11996.50375,0.2334,0.89897,4.82326,2.9203,0.64807,0.64932,0.36524,0.33546,0.78844,0.15969,0.03244,0.49834,53.31385,0.00527
2299,0.6128,0.6128,11730.53789,0.23154,0.89995,4.92107,2.87625,0.6328,0.68931,0.37604,0.36321,0.79798,0.17811,0.0267,0.49918,54.36914,0.00502
2300,0.60642,0.60642,11942.97663,0.24446,0.89584,4.87184,2.95744,0.68458,0.65373,0.37662,0.31465,0.79939,0.17253,0.01181,0.49856,53.41402,0.005
2301,0.6114,0.6114,11913.52961,0.23173,0.8994,4.91159,2.94438,0.63817,0.65686,0.36644,0.33629,0.78115,0.15517,0.02658,0.49993,55.02461,0.00502
2302,0.62202,0.62202,11810.80328,0.2287,0.89993,4.95532,2.89579,0.63879,0.66722,0.38123,0.35117,0.78566,0.18962,0.02697,0.49907,54.43139,0.005
2303,0.62388,0.62388,11760.39224,0.24684,0.89869,4.92027,2.97846,0.65963,0.65581,0.38032,0.32454,0.79677,0.17257,0.01647,0.49763,52.94485,0.00504
2304,0.62228,0.62228,11395.4502,0.25269,0.8977,4.92705,2.93932,0.63768,0.6541,0.36961,0.33964,0.78539,0.17366,0.0253,0.49999,55.35145,0.0051
2305,0.61475,0.61475,11848.88718,0.2382,0.89195,4.83782,2.93825,0.63885,0.68297,0.37966,0.31993,0.78896,0.15743,0.02372,0.49988,53.45423,0.00515
2306,0.62529,0.62529,11980.86399,0.24257,0.89923,4.9183,2.95345,0.65172,0.61593,0.35802,0.32717,0.79033,0.16741,0.01914,0.49999,54.32687,0.00512
2307,0.63527,0.63527,11999.82313,0.23449,0.89996,4.86246,2.89442,0.65485,0.65261,0.35911,0.32852,0.79736,0.15372,0.01908,0.49835,52.81663,0.00515
2308,0.62877,0.62877,11996.93419,0.23988,0.88888,4.96508,2.88518,0.64879,0.6149,0.36144,0.34504,0.76334,0.16549,0.03147,0.5,53.7636,0.00527
2309,0.6381,0.6381,11713.98286,0.24298,0.89983,4.94591,2.88362,0.64739,0.66394,0.37503,0.33609,0.79078,0.15557,0.02586,0.49728,53.86876,0.00506
2310,0.61111,0.61111,11910.83291,0.24753,0.89619,4.87581,2.86457,0.66485,0.64242,0.3715,0.33384,0.78708,0.16042,0.02882,0.49953,53.39503,0.00507
2311,0.61444,0.61444,11942.15693,0.23133,0.89811,4.97593,2.88944,0.65542,0.63613,0.37074,0.36467,0.78571,0.17294,0.02766,0.49915,52.70552,0.00512
2312,0.62954,0.62954,11995.56381,0.23734,0.89778,4.79426,2.83156,0.65419,0.65553,0.35937,0.34185,0.78453,0.16696,0.03667,0.4998,53.26269,0.00511
2313,0.63162,0.63162,11981.20956,0.23521,0.89859,4.87374,2.82304,0.66715,0.65305,0.36624,0.33648,0.79642,0.15373,0.01841,0.49377,53.06837,0.00501
2314,0.63905,0.63905,11931.79003,0.23312,0.89866,4.93914,2.85754,0.64971,0.65557,0.37124,0.33537,0.79118,0.15588,0.0255,0.49688,53.56228,0.00508
2315,0.61724,0.61724,11861.93782,0.22888,0.89816,4.87079,2.91533,0.6436,0.67025,0.3741,0.33763,0.78602,0.15251,0.02904,0.4999,53.44579,0.00517
2316,0.62576,0.62576,11837.46677,0.24286,0.89968,4.83641,2.94011,0.65761,0.67959,0.38087,0.33152,0.79587,0.18245,0.02195,0.49906,54.10066,0.00507
2317,0.61075,0.61075,11988.40121,0.23146,0.89516,4.93301,2.92841,0.65414,0.60688,0.36865,0.35606,0.78223,0.15487,0.02849,0.49229,54.26226,0.00538
2318,0.59365,0.59365,11600.92061,0.25109,0.8998,4.90489,2.90945,0.65914,0.65483,0.36716,0.32564,0.79807,0.16133,0.02058,0.49952,53.39346,0.00528
2319,0.60922,0.60922,11777.08766,0.24456,0.89949,4.83301,2.91062,0.65614,0.62586,0.356,0.32031,0.78332,0.16403,0.02537,0.49925,54.02702,0.00541
2320,0.62268,0.62268,11912.575,0.24835,0.9,4.92069,2.90041,0.64641,0.66226,0.36479,0.32428,0.79593,0.1504,0.02703,0.49853,53.0503,0.00509
2321,0.61893,0.61893,11936.40511,0.22313,0.89937,4.88976,2.87167,0.65182,0.68978,0.37669,0.33462,0.7988,0.16691,0.01744,0.49962,53.35463,0.00505
2322,0.63813,0.63813,11933.05678,0.2304,0.89759,4.88521,2.80931,0.6404,0.67459,0.37238,0.35165,0.7819,0.15507,0.02527,0.49429,53.5538,0.00511
2323,0.63002,0.63002,11892.97172,0.24164,0.89999,4.87237,2.87021,0.6682,0.6323,0.3635,0.33315,0.79751,0.16071,0.02078,0.49627,54.11644,0.00503
2324,0.63357,0.63357,11822.60223,0.23727,0.89957,4.90397,2.6731,0.65277,0.67966,0.36449,0.36845,0.8,0.16508,0.02904,0.49554,52.91955,0.005
2325,0.63106,0.63106,11994.16825,0.21975,0.89765,4.95306,2.83916,0.65618,0.62662,0.36639,0.34276,0.77815,0.16162,0.02495,0.49311,53.62465,0.00515
2326,0.61543,0.61543,11900.10911,0.22414,0.89946,4.92925,2.88328,0.63972,0.65623,0.36854,0.33218,0.79531,0.15399,0.02851,0.49872,52.97166,0.00518
2327,0.60372,0.60372,11971.20635,0.24352,0.89578,4.81428,2.81933,0.64829,0.65429,0.36806,0.3301,0.79153,0.16011,0.03041,0.49994,53.85168,0.00509
2328,0.63618,0.63618,11968.48084,0.23788,0.89696,4.8473,2.85092,0.66055,0.69157,0.37998,0.34771,0.7999,0.17077,0.02759,0.5,53.31067,0.00507
2329,0.62573,0.62573,11766.52946,0.24187,0.9,4.8975,2.8383,0.63651,0.69168,0.37763,0.34744,0.79522,0.15645,0.03173,0.49747,53.22641,0.00507
2330,0.62124,0.62124,11965.2246,0.2234,0.89998,4.91693,2.75118,0.66004,0.64988,0.36681,0.35509,0.78541,0.16562,0.01876,0.49126,53.46437,0.00506
2331,0.61074,0.61074,11998.39613,0.22859,0.89791,4.83591,2.83145,0.65688,0.65836,0.37768,0.33816,0.79082,0.16307,0.02802,0.49774,52.58734,0.00519
2332,0.62925,0.62925,11999.47416,0.22693,0.89881,4.92633,2.77588,0.65974,0.65917,0.37404,0.35504,0.79354,0.16349,0.027,0.49518,53.4615,0.00505
2333,0.64351,0.64351,11999.65939,0.2261,0.8961,4.86852,2.83589,0.64451,0.67509,0.37375,0.34478,0.79351,0.15604,0.02764,0.49713,52.92502,0.00503
2334,0.61124,0.61124,11891.05968,0.22652,0.89976,4.88836,2.71891,0.65007,0.65767,0.35887,0.35679,0.79181,0.16637,0.02171,0.4927,53.56186,0.00505
2335,0.62817,0.62817,11982.24547,0.22391,0.89395,4.81761,2.74971,0.64588,0.66883,0.3755,0.35036,0.7918,0.15307,0.02203,0.49478,52.72001,0.00533
2336,0.60739,0.60739,11991.07565,0.22173,0.89999,4.90314,2.74772,0.64977,0.67967,0.37981,0.34761,0.79517,0.15246,0.02694,0.49403,52.73074,0.00502
2337,0.61717,0.61717,11974.7066,0.23003,0.89457,4.83732,2.81466,0.64141,0.66841,0.36752,0.33258,0.79982,0.15579,0.02857,0.49265,52.66541,0.00506
2338,0.63009,0.63009,11989.80168,0.22176,0.895,4.83254,2.8582,0.63658,0.67681,0.37282,0.3376,0.79429,0.1525,0.03185,0.49907,53.10385,0.00523
2339,0.62729,0.62729,11949.49567,0.21892,0.8938,4.92642,2.77696,0.64899,0.66381,0.3772,0.35743,0.77318,0.1579,0.02753,0.49535,53.56203,0.00508
2340,0.61987,0.61987,11995.34445,0.22514,0.89987,4.86864,2.82278,0.64675,0.67921,0.37228,0.36098,0.79375,0.15228,0.02546,0.49429,52.88409,0.00515
2341,0.62514,0.62514,11953.89779,0.22459,0.89744,4.85571,2.78232,0.65072,0.63735,0.3569,0.36011,0.79311,0.15672,0.02982,0.49277,52.77128,0.00503
2342,0.62785,0.62785,11977.11256,0.21786,0.88603,4.86804,2.77932,0.64134,0.67448,0.36934,0.34014,0.7935,0.15794,0.02968,0.49542,53.38653,0.005
2343,0.60698,0.60698,11952.90271,0.23619,0.89975,4.93494,2.77734,0.64116,0.68307,0.3794,0.36599,0.79615,0.16063,0.02935,0.49605,52.75938,0.00517
2344,0.62513,0.62513,11995.07722,0.22558,0.89266,4.88637,2.85034,0.64935,0.65328,0.36991,0.34369,0.79122,0.15465,0.02276,0.49828,52.77689,0.00508
2345,0.61323,0.61323,11990.05046,0.2065,0.88476,4.80916,2.85583,0.64604,0.66719,0.36814,0.33303,0.79355,0.15552,0.03189,0.49562,52.65051,0.00509
2346,0.61963,0.61963,11989.63066,0.22117,0.89494,4.91944,2.85288,0.63966,0.67629,0.37051,0.34106,0.79748,0.15067,0.02505,0.49867,52.9535,0.00506
2347,0.61636,0.61636,11994.80494,0.21626,0.88942,4.85622,2.87918,0.63251,0.68196,0.37126,0.33631,0.79453,0.15088,0.03178,0.5,52.44891,0.00516
2348,0.62621,0.62621,11804.81575,0.22392,0.89582,4.90389,2.75041,0.63519,0.68819,0.37281,0.35565,0.78725,0.16071,0.03516,0.49485,53.16729,0.00515
2349,0.61783,0.61783,11942.78887,0.22285,0.88244,4.88058,2.87609,0.63189,0.69019,0.38238,0.35357,0.79439,0.16264,0.03484,0.5,53.90227,0.00509
2350,0.62232,0.62232,11963.89345,0.22422,0.89872,4.88282,2.81895,0.65693,0.67239,0.36806,0.34891,0.79865,0.15619,0.02688,0.49324,53.0262,0.00501
2351,0.61943,0.61943,11898.59019,0.21306,0.88513,4.85368,2.87529,0.63045,0.70699,0.38273,0.34395,0.79583,0.16359,0.03464,0.49853,53.48671,0.00504
2352,0.6311,0.6311,11978.55958,0.2171,0.89526,4.86128,2.88816,0.63651,0.67907,0.37601,0.34462,0.79193,0.15138,0.03054,0.49124,53.68944,0.00521
2353,0.60943,0.60943,11885.63384,0.22996,0.8821,4.8364,2.88531,0.62804,0.68913,0.37893,0.34505,0.78333,0.15128,0.0339,0.49671,54.25805,0.00532
2354,0.61046,0.61046,11921.89916,0.23353,0.8937,4.92518,2.90733,0.63543,0.67878,0.3822,0.35435,0.77594,0.15471,0.03663,0.4973,54.64815,0.00509
2355,0.62708,0.62708,11858.7282,0.21315,0.89698,4.87068,2.74961,0.61716,0.69109,0.37077,0.36749,0.78781,0.15668,0.03708,0.49942,53.53318,0.0052
2356,0.63317,0.63317,11896.1795,0.21274,0.89454,4.90808,2.81168,0.62717,0.68317,0.36634,0.36646,0.77936,0.1513,0.03896,0.49042,52.69262,0.00515
2357,0.62339,0.62339,11752.9425,0.23699,0.89708,4.92671,2.88072,0.64689,0.69261,0.37876,0.3403,0.79123,0.15643,0.02813,0.49715,53.3427,0.00514
2358,0.61406,0.61406,11961.04637,0.22424,0.89684,4.86433,2.87412,0.6301,0.68397,0.37249,0.34925,0.78715,0.15238,0.03733,0.49584,53.8484,0.00524
2359,0.61254,0.61254,11773.82467,0.21621,0.8975,4.8934,2.88622,0.62687,0.68883,0.37246,0.34071,0.79235,0.1515,0.02591,0.49605,54.01898,0.00513
